payment_id,order_id,payment_date,amount,method
8495,8495,1/6/2024,420,Bank Transfer
8496,8496,10/6/2023,182.57,Bank Transfer
8497,8497,5/4/2024,1421.28,Bank Transfer
8498,8498,5/12/2024,801.32,Bank Transfer
8499,8499,7/22/2024,700.7,PayPal
8500,8500,5/19/2024,191.83,PayPal
8501,8501,6/17/2023,3353.35,Bank Transfer
8502,8502,1/21/2024,927.84,PayPal
8503,8503,10/20/2024,1498.63,PayPal
8504,8504,11/29/2023,1643.13,PayPal
8505,8505,10/18/2023,644.98,Bank Transfer
8506,8506,9/2/2024,229.44,Bank Transfer
8507,8507,9/5/2024,232.1,Credit Card
8508,8508,9/17/2024,277.81,Bank Transfer
8509,8509,3/25/2024,2043.5,PayPal
8510,8510,3/3/2023,389.7,Bank Transfer
8511,8511,8/6/2024,703.02,Credit Card
8512,8512,10/16/2023,139.26,PayPal
8513,8513,6/18/2024,383.66,PayPal
8514,8514,2/24/2024,2188.64,Credit Card
8515,8515,9/28/2024,3234.24,Credit Card
8516,8516,4/17/2023,1416.9,PayPal
8517,8517,7/28/2024,2667.3,Credit Card
8518,8518,8/8/2024,2612.47,Bank Transfer
8519,8519,7/12/2024,584.43,PayPal
8520,8520,2/15/2024,404.85,Credit Card
8521,8521,11/30/2024,1918.3,Credit Card
8522,8522,9/30/2023,691.2,PayPal
8523,8523,4/24/2024,1829,PayPal
8524,8524,6/24/2024,805.65,Credit Card
8525,8525,11/13/2024,3120.53,Credit Card
8526,8526,4/28/2024,1712.72,Credit Card
8527,8527,11/4/2024,729.08,Bank Transfer
8528,8528,10/15/2024,726.57,PayPal
8529,8529,4/5/2024,2228.95,Bank Transfer
8530,8530,11/22/2024,1879.85,Credit Card
8531,8531,10/15/2024,2295.09,PayPal
8532,8532,9/5/2024,168,Credit Card
8533,8533,11/23/2024,3540.64,Credit Card
8534,8534,10/10/2024,1225.76,Credit Card
8535,8535,10/23/2024,1064.55,Credit Card
8536,8536,9/8/2024,346.4,PayPal
8537,8537,9/3/2024,1866.6,Credit Card
8538,8538,10/25/2024,667.64,Credit Card
8539,8539,1/31/2024,33.77,Credit Card
8540,8540,11/29/2024,365.28,Bank Transfer
8541,8541,11/14/2023,246.75,Bank Transfer
8542,8542,7/12/2024,3011.4,Bank Transfer
8543,8543,12/2/2024,1079.6,PayPal
8544,8544,9/11/2023,2016.9,Credit Card
8545,8545,11/6/2024,148.7,Credit Card
8546,8546,7/28/2024,109.53,Credit Card
8547,8547,8/17/2023,766.4,PayPal
8548,8548,12/1/2024,1047.06,Bank Transfer
8549,8549,6/30/2023,500.9,Credit Card
8550,8550,11/8/2023,1268.48,Credit Card
8551,8551,8/25/2024,1277.99,Credit Card
8552,8552,7/15/2024,814.38,Credit Card
8553,8553,12/5/2024,464.2,Bank Transfer
8554,8554,10/23/2024,3278.7,Bank Transfer
8555,8555,3/8/2024,2581.2,PayPal
8556,8556,11/12/2024,1156.8,Credit Card
8557,8557,3/13/2024,211.5,PayPal
8558,8558,11/5/2023,3796.2,PayPal
8559,8559,5/26/2024,2829.96,Credit Card
8560,8560,11/14/2024,84,Credit Card
8561,8561,8/6/2024,1534.64,PayPal
8562,8562,6/3/2024,476.68,Bank Transfer
8563,8563,10/1/2024,575.49,Bank Transfer
8564,8564,11/22/2024,636.35,PayPal
8565,8565,12/1/2024,158.56,Credit Card
8566,8566,11/17/2024,417.78,Bank Transfer
8567,8567,11/9/2024,1399.05,PayPal
8568,8568,9/5/2024,1602.64,Bank Transfer
8569,8569,9/20/2024,2631.79,Bank Transfer
8570,8570,6/10/2023,1641.48,PayPal
8571,8571,11/26/2024,475.68,Credit Card
8572,8572,10/21/2024,236.88,Bank Transfer
8573,8573,8/22/2024,2971.56,PayPal
8574,8574,3/19/2024,1082.48,Credit Card
8575,8575,6/6/2024,613.05,Bank Transfer
8576,8576,9/29/2024,613.05,Bank Transfer
8577,8577,10/26/2023,1845.3,PayPal
8578,8578,1/9/2023,316.96,PayPal
8579,8579,10/8/2023,260.82,PayPal
8580,8580,8/23/2024,3416.58,PayPal
8581,8581,11/9/2024,212.21,PayPal
8582,8582,10/24/2024,185.68,Bank Transfer
8583,8583,10/4/2024,3383.73,PayPal
8584,8584,10/22/2024,1753.29,PayPal
8585,8585,12/5/2024,76.48,Credit Card
8586,8586,8/1/2024,2082.05,Credit Card
8587,8587,5/5/2024,1518.48,PayPal
8588,8588,7/29/2024,1043.28,PayPal
8589,8589,8/25/2024,701.72,Credit Card
8590,8590,5/31/2024,404.28,Bank Transfer
8591,8591,11/20/2023,198.1,Bank Transfer
8592,8592,10/3/2024,1430.76,PayPal
8593,8593,6/24/2024,2131.92,Bank Transfer
8594,8594,11/14/2024,1088.43,Bank Transfer
8595,8595,3/27/2024,2631.79,Credit Card
8596,8596,9/18/2024,186.23,Credit Card
8597,8597,8/2/2024,2735.8,PayPal
8598,8598,12/3/2024,2257.43,Credit Card
8599,8599,9/16/2024,233.44,Bank Transfer
8600,8600,11/2/2024,369.06,Bank Transfer
8601,8601,10/13/2024,930.72,Bank Transfer
8602,8602,10/1/2024,703.02,Credit Card
8603,8603,12/2/2024,455.41,Credit Card
8604,8604,9/11/2024,365.28,Credit Card
8605,8605,9/23/2024,1227.1,Credit Card
8606,8606,9/28/2024,1895.04,Bank Transfer
8607,8607,4/8/2024,2234.4,PayPal
8608,8608,11/4/2023,1337.37,PayPal
8609,8609,11/12/2024,748.26,PayPal
8610,8610,10/13/2024,365.14,Bank Transfer
8611,8611,3/28/2024,143.6,Bank Transfer
8612,8612,2/6/2024,1083.78,PayPal
8613,8613,11/19/2024,272.46,Bank Transfer
8614,8614,6/24/2024,721.77,Credit Card
8615,8615,11/14/2024,2613.24,Credit Card
8616,8616,10/25/2023,800.8,Bank Transfer
8617,8617,5/3/2024,2806.88,Credit Card
8618,8618,4/23/2024,1489.6,Credit Card
8619,8619,6/19/2024,1802.97,PayPal
8620,8620,11/29/2024,240.84,Bank Transfer
8621,8621,6/9/2024,2500.29,Bank Transfer
8622,8622,10/16/2024,2735.8,Credit Card
8623,8623,11/25/2023,71.8,Bank Transfer
8624,8624,12/2/2024,296.18,Bank Transfer
8625,8625,8/24/2024,269.9,Bank Transfer
8626,8626,12/6/2024,2947.98,Credit Card
8627,8627,6/14/2024,1536.2,Credit Card
8628,8628,10/28/2024,205.66,Bank Transfer
8629,8629,3/4/2023,1427.04,Bank Transfer
8630,8630,3/5/2024,232.1,Bank Transfer
8631,8631,9/17/2023,502.77,Credit Card
8632,8632,3/16/2023,91.91,PayPal
8633,8633,11/14/2023,135.08,PayPal
8634,8634,11/23/2024,634.24,Bank Transfer
8635,8635,8/31/2024,1342.81,PayPal
8636,8636,2/11/2024,79.24,Credit Card
8637,8637,9/25/2023,3265.29,Credit Card
8638,8638,11/27/2024,2811.2,PayPal
8639,8639,3/20/2024,200.36,Bank Transfer
8640,8640,10/7/2024,1981.04,PayPal
8641,8641,11/22/2024,674.16,Credit Card
8642,8642,11/12/2024,2176.86,Credit Card
8643,8643,6/13/2024,1633.3,Bank Transfer
8644,8644,6/5/2024,2295.09,Bank Transfer
8645,8645,4/9/2023,892.2,Credit Card
8646,8646,10/28/2024,910.32,Credit Card
8647,8647,11/13/2024,97.2,Bank Transfer
8648,8648,11/29/2024,3227.04,PayPal
8649,8649,9/10/2023,636.63,PayPal
8650,8650,12/4/2024,291.6,Bank Transfer
8651,8651,10/11/2023,1534.64,PayPal
8652,8652,9/4/2024,291.6,Bank Transfer
8653,8653,10/20/2024,655.74,Credit Card
8654,8654,6/18/2023,2530.08,Bank Transfer
8655,8655,8/26/2024,561.8,PayPal
8656,8656,7/24/2023,297.4,PayPal
8657,8657,7/7/2024,636.35,Credit Card
8658,8658,12/2/2024,2838.8,Credit Card
8659,8659,6/19/2024,2688.35,PayPal
8660,8660,10/8/2024,515.49,Credit Card
8661,8661,10/6/2024,1518.48,PayPal
8662,8662,11/2/2024,161.55,Credit Card
8663,8663,9/15/2024,134.95,Bank Transfer
8664,8664,1/30/2023,136.98,Bank Transfer
8665,8665,9/17/2024,1668.38,Bank Transfer
8666,8666,11/1/2024,3065.6,PayPal
8667,8667,6/1/2023,109.53,PayPal
8668,8668,8/8/2024,1718.3,PayPal
8669,8669,9/11/2024,743.5,Bank Transfer
8670,8670,5/13/2024,2875.74,PayPal
8671,8671,2/20/2024,910.82,Credit Card
8672,8672,11/26/2024,3351.6,Bank Transfer
8673,8673,12/3/2024,814.38,Credit Card
8674,8674,1/31/2024,3740.88,Bank Transfer
8675,8675,7/23/2024,2916.32,Bank Transfer
8676,8676,2/4/2024,466.88,Bank Transfer
8677,8677,10/12/2024,1342.81,Bank Transfer
8678,8678,7/20/2024,912.85,Credit Card
8679,8679,8/12/2024,746.64,Credit Card
8680,8680,11/18/2024,264.42,Credit Card
8681,8681,6/5/2024,35.9,PayPal
8682,8682,12/6/2024,386.85,PayPal
8683,8683,7/21/2024,1658.16,Credit Card
8684,8684,10/25/2024,272.46,Credit Card
8685,8685,11/28/2024,1061.05,PayPal
8686,8686,12/31/2023,2384.6,PayPal
8687,8687,11/27/2023,382.4,Credit Card
8688,8688,7/12/2024,990.52,PayPal
8689,8689,11/13/2024,404.85,Credit Card
8690,8690,4/1/2024,3390.1,PayPal
8691,8691,4/7/2024,455.16,Credit Card
8692,8692,8/4/2024,786.52,PayPal
8693,8693,12/4/2024,1783.16,PayPal
8694,8694,12/10/2023,1366.23,Bank Transfer
8695,8695,11/25/2024,748.26,Credit Card
8696,8696,11/13/2024,2131.92,Bank Transfer
8697,8697,5/12/2024,163.33,Bank Transfer
8698,8698,11/16/2024,584.43,Credit Card
8699,8699,10/7/2023,2811.2,PayPal
8700,8700,6/7/2023,2222.48,Bank Transfer
8701,8701,9/20/2024,1171.7,PayPal
8702,8702,7/3/2024,4250.7,Credit Card
8703,8703,12/1/2024,78.58,Credit Card
8704,8704,10/22/2024,990.52,Credit Card
8705,8705,10/13/2024,670.36,Credit Card
8706,8706,4/15/2024,530.65,Bank Transfer
8707,8707,5/24/2024,365.28,PayPal
8708,8708,4/24/2023,1138.86,Credit Card
8709,8709,4/13/2024,433.4,Bank Transfer
8710,8710,9/8/2024,2811.2,Credit Card
8711,8711,10/1/2024,2829.96,Bank Transfer
8712,8712,10/3/2024,930.72,Credit Card
8713,8713,3/27/2024,309.48,Bank Transfer
8714,8714,12/6/2024,2244.78,Bank Transfer
8715,8715,9/2/2024,1485.47,Bank Transfer
8716,8716,11/30/2024,1342.81,Credit Card
8717,8717,6/8/2024,1460.56,Bank Transfer
8718,8718,7/11/2024,1095.42,Bank Transfer
8719,8719,10/15/2024,161.46,Credit Card
8720,8720,12/19/2023,1123.6,PayPal
8721,8721,12/6/2024,3033.8,Credit Card
8722,8722,12/5/2024,292.44,Bank Transfer
8723,8723,8/6/2024,135.08,PayPal
8724,8724,7/15/2024,2952.48,Bank Transfer
8725,8725,10/9/2024,341.18,Bank Transfer
8726,8726,9/27/2024,3331.28,PayPal
8727,8727,7/23/2024,32.4,PayPal
8728,8728,8/9/2024,953.84,Credit Card
8729,8729,3/14/2024,3690.6,PayPal
8730,8730,3/27/2024,1366.23,PayPal
8731,8731,1/15/2024,1995.36,Bank Transfer
8732,8732,9/22/2024,65.65,Credit Card
8733,8733,8/31/2024,1611.3,PayPal
8734,8734,9/11/2024,2043.5,PayPal
8735,8735,2/26/2024,35.9,Bank Transfer
8736,8736,11/24/2024,2105.7,Credit Card
8737,8737,9/1/2024,801.32,PayPal
8738,8738,9/9/2024,3416.58,PayPal
8739,8739,11/28/2024,182.64,Bank Transfer
8740,8740,7/21/2023,2697,Bank Transfer
8741,8741,8/17/2024,937.36,Bank Transfer
8742,8742,12/4/2024,1201.98,Bank Transfer
8743,8743,12/2/2024,166.91,PayPal
8744,8744,8/13/2024,278.52,Credit Card
8745,8745,3/17/2024,182.64,Bank Transfer
8746,8746,11/27/2024,29.38,PayPal
8747,8747,5/23/2024,3871.8,Bank Transfer
8748,8748,3/14/2024,309.48,Credit Card
8749,8749,9/4/2024,1613.52,Credit Card
8750,8750,11/5/2024,3353.35,Bank Transfer
8751,8751,5/23/2024,43.3,PayPal
8752,8752,3/17/2024,92.84,Bank Transfer
8753,8753,4/10/2024,636.35,Bank Transfer
8754,8754,11/15/2023,2583.42,Credit Card
8755,8755,10/10/2024,1602.64,Credit Card
8756,8756,9/7/2024,161.46,PayPal
8757,8757,8/10/2023,600.6,Credit Card
8758,8758,6/5/2024,638.08,Credit Card
8759,8759,11/27/2024,751.94,Credit Card
8760,8760,4/22/2024,1024.11,Credit Card
8761,8761,1/24/2024,3638.52,PayPal
8762,8762,8/13/2024,3630.42,Bank Transfer
8763,8763,4/27/2024,1024.11,Bank Transfer
8764,8764,11/28/2023,349.02,Bank Transfer
8765,8765,11/29/2024,3227.04,PayPal
8766,8766,8/15/2024,373.32,PayPal
8767,8767,7/2/2024,1832.32,Credit Card
8768,8768,3/28/2024,341.37,PayPal
8769,8769,10/10/2023,1017.03,PayPal
8770,8770,5/14/2024,974.05,PayPal
8771,8771,8/30/2024,2100.96,PayPal
8772,8772,12/11/2023,4572.5,Bank Transfer
8773,8773,5/23/2023,498.84,Credit Card
8774,8774,12/29/2023,667.64,PayPal
8775,8775,7/6/2024,1650.67,PayPal
8776,8776,9/13/2023,200.33,PayPal
8777,8777,9/15/2024,568.95,Bank Transfer
8778,8778,10/10/2024,1665.64,PayPal
8779,8779,5/23/2024,1558.48,Credit Card
8780,8780,3/26/2024,168.85,PayPal
8781,8781,7/11/2023,1934.94,PayPal
8782,8782,10/14/2024,464.22,Credit Card
8783,8783,4/5/2024,800.8,PayPal
8784,8784,4/21/2024,701.26,PayPal
8785,8785,12/9/2023,267.68,PayPal
8786,8786,12/24/2023,71.8,PayPal
8787,8787,8/31/2024,1001.8,Bank Transfer
8788,8788,10/1/2024,176.25,Bank Transfer
8789,8789,6/8/2023,306.44,Bank Transfer
8790,8790,11/14/2024,291.6,Credit Card
8791,8791,6/14/2024,806.76,Credit Card
8792,8792,7/17/2024,3190.4,Credit Card
8793,8793,12/5/2023,318.39,Credit Card
8794,8794,2/27/2024,1268.48,PayPal
8795,8795,6/12/2024,1226.1,Bank Transfer
8796,8796,10/28/2024,1753.29,PayPal
8797,8797,1/10/2024,89.75,Bank Transfer
8798,8798,4/29/2023,1104.39,Credit Card
8799,8799,11/4/2024,710.64,PayPal
8800,8800,11/11/2024,801.44,PayPal
8801,8801,6/24/2024,849.04,Credit Card
8802,8802,6/29/2024,2600.4,PayPal
8803,8803,5/5/2024,4723,PayPal
8804,8804,10/14/2023,1021.75,PayPal
8805,8805,8/2/2024,3369.12,Bank Transfer
8806,8806,11/7/2024,2961.8,Bank Transfer
8807,8807,11/29/2024,515.49,PayPal
8808,8808,7/6/2024,114.72,Bank Transfer
8809,8809,10/13/2024,1460.56,Credit Card
8810,8810,5/25/2024,116.34,PayPal
8811,8811,7/5/2024,808.56,Bank Transfer
8812,8812,12/12/2023,4723,Bank Transfer
8813,8813,11/5/2024,118.86,Credit Card
8814,8814,6/22/2024,931.15,PayPal
8815,8815,12/2/2024,814.38,PayPal
8816,8816,8/12/2024,645.84,PayPal
8817,8817,8/3/2024,1641.48,PayPal
8818,8818,12/5/2023,807.3,Credit Card
8819,8819,11/16/2024,1414.86,Bank Transfer
8820,8820,4/23/2024,645.84,Credit Card
8821,8821,11/4/2024,382.4,Bank Transfer
8822,8822,9/17/2024,2947.98,Credit Card
8823,8823,12/6/2023,438.12,Credit Card
8824,8824,12/28/2023,465.36,Bank Transfer
8825,8825,12/6/2024,3566.32,Credit Card
8826,8826,8/13/2023,544.92,Credit Card
8827,8827,3/21/2024,297.4,Bank Transfer
8828,8828,5/25/2024,1227.1,PayPal
8829,8829,6/29/2024,336,PayPal
8830,8830,3/17/2024,657.18,PayPal
8831,8831,2/14/2024,990.52,PayPal
8832,8832,9/19/2024,2248.96,PayPal
8833,8833,8/29/2024,433.4,Bank Transfer
8834,8834,9/25/2024,1508.31,Credit Card
8835,8835,4/29/2024,3036.96,Bank Transfer
8836,8836,10/26/2024,727.96,Credit Card
8837,8837,11/13/2024,1303.61,Bank Transfer
8838,8838,9/12/2024,1052.46,PayPal
8839,8839,3/25/2024,383.2,Credit Card
8840,8840,10/2/2024,2073.6,PayPal
8841,8841,12/2/2024,592.36,Bank Transfer
8842,8842,8/2/2024,2451.52,PayPal
8843,8843,9/28/2024,175.41,PayPal
8844,8844,9/24/2024,1066.92,PayPal
8845,8845,9/9/2024,2838.8,Bank Transfer
8846,8846,6/27/2024,125.65,PayPal
8847,8847,11/18/2024,958.1,Credit Card
8848,8848,11/22/2024,481.68,Credit Card
8849,8849,4/8/2024,951.36,Bank Transfer
8850,8850,10/18/2024,1374.24,Credit Card
8851,8851,10/29/2023,1879.85,PayPal
8852,8852,7/11/2024,500.73,PayPal
8853,8853,9/3/2024,4012.11,Credit Card
8854,8854,6/3/2023,232.68,PayPal
8855,8855,12/1/2024,786.52,Credit Card
8856,8856,5/18/2024,456.6,Bank Transfer
8857,8857,11/9/2024,1595.2,PayPal
8858,8858,12/5/2024,2277.72,PayPal
8859,8859,11/17/2024,1770.32,PayPal
8860,8860,11/29/2024,2950.83,Bank Transfer
8861,8861,11/17/2024,2395.25,PayPal
8862,8862,7/28/2023,1934.94,Credit Card
8863,8863,8/3/2024,2526.84,Bank Transfer
8864,8864,10/30/2024,1916,PayPal
8865,8865,9/29/2023,391.23,Bank Transfer
8866,8866,6/13/2023,3036.96,Credit Card
8867,8867,1/12/2024,1402.83,PayPal
8868,8868,9/19/2024,1061.05,Bank Transfer
8869,8869,9/16/2024,837.95,Bank Transfer
8870,8870,4/28/2024,3664.64,Bank Transfer
8871,8871,9/28/2024,1400.64,PayPal
8872,8872,10/17/2024,1532.8,Credit Card
8873,8873,5/24/2023,1171.7,Bank Transfer
8874,8874,8/8/2024,2681.28,PayPal
8875,8875,6/20/2024,1340.72,Credit Card
8876,8876,4/5/2024,2304,Credit Card
8877,8877,10/28/2024,53.85,Credit Card
8878,8878,8/25/2024,204.35,Credit Card
8879,8879,5/30/2024,309.28,Bank Transfer
8880,8880,5/8/2024,1695.05,PayPal
8881,8881,4/18/2024,1839.15,Bank Transfer
8882,8882,9/18/2023,118.86,Credit Card
8883,8883,8/12/2024,2122.1,Bank Transfer
8884,8884,6/12/2023,368.13,Credit Card
8885,8885,3/28/2024,644.52,PayPal
8886,8886,6/10/2024,1374.64,Bank Transfer
8887,8887,10/19/2023,840,Credit Card
8888,8888,11/30/2024,463.92,Bank Transfer
8889,8889,10/18/2024,2420.28,Bank Transfer
8890,8890,7/18/2024,2494.2,Credit Card
8891,8891,6/11/2024,464.2,Credit Card
8892,8892,12/3/2024,1668.38,PayPal
8893,8893,11/16/2024,2950.83,PayPal
8894,8894,9/12/2024,541.59,Credit Card
8895,8895,9/10/2024,1496.52,Credit Card
8896,8896,12/4/2024,161.13,Bank Transfer
8897,8897,5/20/2024,2606.8,Bank Transfer
8898,8898,9/21/2024,2682.4,PayPal
8899,8899,6/13/2023,127.27,Bank Transfer
8900,8900,2/7/2024,766.4,Credit Card
8901,8901,11/8/2024,547.16,PayPal
8902,8902,5/21/2023,565.11,PayPal
8903,8903,7/13/2024,2674.74,Credit Card
8904,8904,4/19/2024,2805.66,Bank Transfer
8905,8905,10/22/2023,4090.05,PayPal
8906,8906,8/30/2024,541.59,Credit Card
8907,8907,10/8/2024,674.16,Credit Card
8908,8908,11/9/2024,866.8,Credit Card
8909,8909,10/15/2024,466.88,PayPal
8910,8910,11/29/2024,1226.1,Bank Transfer
8911,8911,5/12/2024,35.25,Credit Card
8912,8912,2/14/2024,182.64,PayPal
8913,8913,9/1/2024,1496.52,Bank Transfer
8914,8914,2/6/2024,2420.28,PayPal
8915,8915,10/5/2024,703.02,Bank Transfer
8916,8916,2/4/2024,3359.88,Credit Card
8917,8917,11/27/2024,578.4,PayPal
8918,8918,10/7/2024,1024.11,PayPal
8919,8919,12/2/2024,445.79,Credit Card
8920,8920,7/6/2024,272.46,Credit Card
8921,8921,8/27/2024,1402.31,PayPal
8922,8922,1/27/2024,1915.06,PayPal
8923,8923,9/25/2023,249.42,Bank Transfer
8924,8924,8/31/2024,1168.86,Bank Transfer
8925,8925,10/31/2024,319.62,PayPal
8926,8926,11/17/2024,1534.64,PayPal
8927,8927,4/10/2024,1018.16,PayPal
8928,8928,5/25/2023,600.99,Bank Transfer
8929,8929,7/16/2023,168,Bank Transfer
8930,8930,9/12/2024,412.44,Credit Card
8931,8931,7/8/2024,1040.9,Credit Card
8932,8932,10/18/2024,327.87,Bank Transfer
8933,8933,11/29/2024,296.18,PayPal
8934,8934,9/14/2024,2122.29,PayPal
8935,8935,1/5/2024,2228.95,Bank Transfer
8936,8936,8/25/2024,744.92,PayPal
8937,8937,2/25/2024,389.7,Bank Transfer
8938,8938,12/22/2023,297.92,Bank Transfer
8939,8939,12/6/2024,373.21,Credit Card
8940,8940,12/6/2024,3466.82,Credit Card
8941,8941,12/6/2024,767.32,Credit Card
8942,8942,5/29/2024,4544.5,PayPal
8943,8943,10/12/2024,3628.1,Bank Transfer
8944,8944,4/21/2024,1613.52,PayPal
8945,8945,5/22/2024,3065.6,PayPal
8946,8946,8/24/2024,726.57,Credit Card
8947,8947,5/13/2023,1119.96,PayPal
8948,8948,12/13/2023,848.84,Bank Transfer
8949,8949,11/15/2024,2657.34,Credit Card
8950,8950,2/19/2024,4164.1,Bank Transfer
8951,8951,10/24/2024,219.06,Credit Card
8952,8952,10/26/2024,354.85,Bank Transfer
8953,8953,12/6/2023,1163.4,Credit Card
8954,8954,6/25/2023,382.4,Credit Card
8955,8955,11/8/2024,365.28,Credit Card
8956,8956,11/16/2024,2500.29,PayPal
8957,8957,4/23/2024,2248.96,Credit Card
8958,8958,9/14/2024,242.19,PayPal
8959,8959,9/28/2024,944.6,Credit Card
8960,8960,3/14/2023,2140.9,Credit Card
8961,8961,9/1/2024,224.72,Credit Card
8962,8962,2/27/2024,2539.67,PayPal
8963,8963,8/16/2024,141,PayPal
8964,8964,9/13/2023,29.38,Bank Transfer
8965,8965,3/16/2024,2358.1,PayPal
8966,8966,11/21/2024,768.1,PayPal
8967,8967,10/17/2024,2914.87,PayPal
8968,8968,3/30/2024,1382.4,Bank Transfer
8969,8969,11/20/2023,256.14,Credit Card
8970,8970,8/21/2024,1944.67,Bank Transfer
8971,8971,4/26/2024,4115.25,Bank Transfer
8972,8972,11/1/2024,297.92,PayPal
8973,8973,10/27/2024,161.13,Credit Card
8974,8974,10/4/2024,2228.95,Credit Card
8975,8975,9/27/2024,316.96,Bank Transfer
8976,8976,3/12/2024,105.75,PayPal
8977,8977,3/20/2024,709.7,Bank Transfer
8978,8978,5/16/2023,2526.84,Bank Transfer
8979,8979,12/6/2024,1617.12,PayPal
8980,8980,1/18/2024,1095.42,Bank Transfer
8981,8981,1/26/2023,282,PayPal
8982,8982,7/18/2023,306.44,Bank Transfer
8983,8983,6/17/2024,182.57,PayPal
8984,8984,4/12/2023,4457.9,Credit Card
8985,8985,4/21/2024,744.92,Bank Transfer
8986,8986,10/5/2024,2581.2,Bank Transfer
8987,8987,8/24/2024,1802.97,Credit Card
8988,8988,2/22/2024,2552.32,Bank Transfer
8989,8989,11/16/2024,92.84,Bank Transfer
8990,8990,11/3/2024,3369.12,Credit Card
8991,8991,8/7/2024,354.85,Credit Card
8992,8992,2/22/2024,748.26,PayPal
8993,8993,6/1/2024,403.38,PayPal
8994,8994,10/8/2024,272.46,PayPal
8995,8995,4/26/2024,2304.3,PayPal
8996,8996,9/20/2024,618.66,Bank Transfer
8997,8997,10/29/2024,722.52,Bank Transfer
8998,8998,6/15/2023,373.21,PayPal
8999,8999,7/6/2024,326.66,PayPal
9000,9000,8/27/2023,417.78,Credit Card
9001,9001,11/20/2024,3962.08,Credit Card
9002,9002,2/24/2024,3790.26,Credit Card
9003,9003,10/13/2024,2358.1,PayPal
9004,9004,8/25/2024,167.59,Bank Transfer
9005,9005,7/5/2024,297.92,Credit Card
9006,9006,6/17/2023,1095.42,PayPal
9007,9007,10/20/2024,710.64,Bank Transfer
9008,9008,10/19/2024,4723,PayPal
9009,9009,1/23/2024,179.5,Bank Transfer
9010,9010,12/5/2024,1399.05,PayPal
9011,9011,12/4/2024,349.02,PayPal
9012,9012,10/3/2024,1066.92,Credit Card
9013,9013,10/4/2024,800.19,Credit Card
9014,9014,5/2/2024,2748.48,Bank Transfer
9015,9015,2/25/2024,237.72,Bank Transfer
9016,9016,8/17/2024,773.2,Bank Transfer
9017,9017,9/30/2024,1455.92,PayPal
9018,9018,1/14/2024,1492.84,PayPal
9019,9019,4/26/2024,2054.1,Credit Card
9020,9020,5/12/2024,2778.1,PayPal
9021,9021,10/16/2024,361.26,Bank Transfer
9022,9022,10/26/2024,947.52,Credit Card
9023,9023,9/16/2024,97.2,Credit Card
9024,9024,10/21/2023,212.26,Credit Card
9025,9025,4/8/2024,105.75,PayPal
9026,9026,12/3/2024,1774.25,PayPal
9027,9027,4/11/2023,1403.44,Bank Transfer
9028,9028,3/16/2024,363.98,PayPal
9029,9029,11/3/2024,489.99,PayPal
9030,9030,11/3/2024,2420.28,PayPal
9031,9031,6/3/2024,3983.22,Credit Card
9032,9032,5/29/2024,730.28,Bank Transfer
9033,9033,10/8/2024,1419.4,PayPal
9034,9034,7/24/2024,33.77,Credit Card
9035,9035,7/17/2024,1536.2,Credit Card
9036,9036,2/29/2024,786.52,Credit Card
9037,9037,11/12/2024,326.66,Credit Card
9038,9038,4/14/2024,1643.28,Credit Card
9039,9039,11/10/2024,300.3,Bank Transfer
9040,9040,5/15/2024,1232.46,Bank Transfer
9041,9041,9/28/2024,1995.36,Credit Card
9042,9042,3/1/2023,3120.53,PayPal
9043,9043,11/15/2024,3548.5,Credit Card
9044,9044,7/26/2024,339.01,Credit Card
9045,9045,12/19/2023,1446,PayPal
9046,9046,8/6/2024,3065.6,Credit Card
9047,9047,12/21/2023,530.65,Credit Card
9048,9048,12/1/2024,974.05,Bank Transfer
9049,9049,9/23/2024,3286.56,Credit Card
9050,9050,9/13/2024,933.76,Bank Transfer
9051,9051,6/27/2024,327.87,PayPal
9052,9052,6/20/2024,840,PayPal
9053,9053,7/11/2024,1152.63,PayPal
9054,9054,10/12/2024,260.82,Credit Card
9055,9055,8/30/2023,254.54,PayPal
9056,9056,9/26/2024,167.59,PayPal
9057,9057,7/19/2024,2979.2,PayPal
