order_id,customer_id,product_id,order_date,quantity,total_amount
10868,1662,30,7/30/2024,3,1363.35
10869,1071,44,2/6/2024,3,446.1
10870,1313,53,5/17/2024,8,3065.6
10871,1357,11,2/9/2024,7,1887.9
10872,1468,15,10/2/2024,2,97.48
10873,1352,72,9/10/2024,6,2304.3
10874,1838,66,8/1/2023,9,1104.39
10875,211,89,6/30/2023,5,168.85
10876,800,97,6/28/2024,3,118.86
10877,1414,20,2/23/2023,6,211.5
10878,632,2,12/12/2022,2,547.16
10879,910,32,7/18/2024,2,910.82
10880,108,70,6/26/2024,9,4250.7
10881,1226,1,2/24/2024,8,800.8
10882,10,88,5/1/2023,5,2054.1
10883,100,55,3/4/2023,3,328.59
10884,1582,87,11/14/2024,3,139.26
10885,773,91,10/25/2024,4,309.48
10886,1572,93,12/8/2022,2,86.6
10887,414,75,7/16/2024,9,3351.6
10888,1903,43,11/19/2024,6,1005.54
10889,512,65,9/14/2024,9,955.17
10890,768,86,7/11/2023,4,1684.56
10891,1862,53,4/4/2023,2,766.4
10892,489,18,2/16/2023,4,1089.84
10893,410,85,1/21/2023,3,800.19
10894,188,9,2/18/2024,10,2122.1
10895,33,72,9/5/2023,8,3072.4
10896,864,43,7/6/2024,6,1005.54
10897,58,26,3/2/2023,8,2383.36
10898,30,84,4/15/2023,1,479.05
10899,691,86,4/19/2023,4,1684.56
10900,1681,9,12/25/2022,5,1061.05
10901,394,91,3/27/2024,1,77.37
10902,1393,14,11/9/2023,10,1718.3
10903,1371,13,11/28/2023,8,1079.6
10904,130,84,9/21/2024,2,958.1
10905,452,21,1/31/2024,9,1753.29
10906,1964,65,11/10/2023,2,212.26
10907,1807,98,6/30/2023,5,1612.45
10908,198,11,9/29/2023,9,2427.3
10909,1633,60,11/12/2023,6,107.7
10910,1711,63,9/2/2024,5,1814.05
10911,1701,78,3/23/2023,4,730.28
10912,1361,4,7/7/2023,7,842.94
10913,344,27,1/13/2023,3,1017.03
10914,1483,82,8/9/2024,8,3566.32
10915,343,51,8/14/2024,5,2016.9
10916,91,55,8/22/2023,9,985.77
10917,852,50,12/22/2022,2,476.68
10918,1050,51,5/19/2024,9,3630.42
10919,221,30,1/29/2023,8,3635.6
10920,1671,51,12/27/2022,4,1613.52
10921,670,84,11/26/2024,2,958.1
10922,661,93,8/19/2023,8,346.4
10923,1152,79,9/14/2024,9,707.22
10924,1284,39,12/17/2022,6,2105.16
10925,389,62,2/21/2023,3,888.54
10926,1280,23,11/24/2024,10,293.8
10927,425,65,12/1/2024,8,849.04
10928,1914,10,7/19/2023,7,1498.63
10929,1110,84,3/1/2024,5,2395.25
10930,810,32,2/27/2023,3,1366.23
10931,1923,21,9/2/2024,9,1753.29
10932,877,54,8/24/2024,5,834.55
10933,248,42,1/1/2023,7,890.89
10934,476,75,1/21/2023,9,3351.6
10935,438,66,4/29/2024,6,736.26
10936,217,36,8/30/2023,2,751.94
10937,731,44,11/24/2023,10,1487
10938,663,2,9/11/2024,3,820.74
10939,356,25,4/3/2024,7,2829.96
10940,31,26,12/2/2024,2,595.84
10941,824,88,12/11/2022,8,3286.56
10942,1340,63,9/2/2023,6,2176.86
10943,648,79,1/15/2023,9,707.22
10944,25,7,1/8/2023,7,1658.16
10945,798,92,7/21/2023,10,3190.4
10946,436,23,7/25/2024,3,88.14
10947,940,86,5/8/2023,8,3369.12
10948,451,85,12/8/2022,5,1333.65
10949,136,77,3/17/2023,3,1107.18
10950,1348,36,1/13/2023,10,3759.7
10951,1670,4,6/25/2024,1,120.42
10952,571,29,6/24/2023,1,112.36
10953,1332,63,3/4/2024,4,1451.24
10954,1278,47,10/1/2023,10,1611.3
10955,756,28,12/8/2023,2,232.68
10956,90,45,12/29/2023,7,1669.22
10957,138,82,10/28/2023,2,891.58
10958,1814,89,4/14/2024,1,33.77
10959,448,26,7/26/2024,3,893.76
10960,842,86,9/9/2023,9,3790.26
10961,618,96,1/17/2024,2,466.88
10962,1572,14,6/14/2023,2,343.66
10963,1227,85,6/22/2023,2,533.46
10964,1024,26,4/21/2024,2,595.84
10965,209,20,1/12/2023,8,282
10966,1460,91,8/1/2023,1,77.37
10967,1099,33,6/11/2023,5,568.95
10968,1621,95,1/19/2024,1,117.17
10969,1889,44,9/8/2023,5,743.5
10970,1742,17,10/12/2024,8,1534.64
10971,1166,89,3/6/2024,9,303.93
10972,352,58,1/29/2023,8,3467.2
10973,516,89,8/28/2023,4,135.08
10974,1965,43,12/19/2023,8,1340.72
10975,195,54,11/10/2024,5,834.55
10976,1229,58,12/26/2023,9,3900.6
10977,665,13,10/3/2024,1,134.95
10978,1293,75,5/25/2024,6,2234.4
10979,1427,81,8/30/2023,3,300.54
10980,796,44,11/30/2023,2,297.4
10981,1389,7,4/4/2023,8,1895.04
10982,1894,94,4/23/2023,1,84
10983,1992,32,6/11/2024,3,1366.23
10984,1580,7,6/27/2023,1,236.88
10985,1421,48,4/30/2023,8,1489.84
10986,273,52,4/8/2023,4,1455.92
10987,681,65,3/29/2023,10,1061.3
10988,360,59,7/9/2023,8,2985.68
10989,1302,72,7/1/2024,1,384.05
10990,1560,8,9/16/2024,2,76.48
10991,1811,59,2/9/2024,7,2612.47
10992,1409,9,9/3/2023,4,848.84
10993,652,17,10/26/2023,2,383.66
10994,1744,90,9/14/2023,7,91.91
10995,1365,99,5/19/2023,3,1402.83
10996,988,51,5/2/2024,10,4033.8
10997,139,43,6/15/2024,6,1005.54
10998,687,20,2/2/2023,9,317.25
10999,37,37,11/9/2023,2,759.24
11000,1247,80,1/27/2023,1,277.81
11001,1868,38,4/21/2023,8,3664.64
11002,1199,70,10/17/2023,8,3778.4
11003,920,78,11/11/2023,2,365.14
11004,784,10,5/16/2024,10,2140.9
11005,1047,65,7/13/2024,7,742.91
11006,1312,46,7/30/2023,8,2622.96
11007,1520,21,6/28/2023,7,1363.67
11008,477,93,8/19/2024,8,346.4
11009,1032,77,2/3/2023,5,1845.3
11010,1204,65,6/10/2023,2,212.26
11011,1444,31,10/7/2023,7,1109.92
11012,28,65,10/23/2024,7,742.91
11013,477,65,8/24/2024,1,106.13
11014,44,22,11/11/2024,7,2145.08
11015,1263,1,5/2/2023,5,500.5
11016,1555,92,8/9/2023,9,2871.36
11017,1837,10,6/9/2024,6,1284.54
11018,255,42,12/27/2023,9,1145.43
11019,633,16,2/1/2023,9,2073.6
11020,485,36,8/3/2024,9,3383.73
11021,1512,76,7/15/2023,5,1179.05
11022,878,60,8/21/2024,5,89.75
11023,1551,57,1/15/2024,5,162
11024,499,64,12/13/2023,3,463.92
11025,1270,53,8/31/2023,5,1916
11026,163,35,8/29/2024,6,2239.92
11027,123,74,1/18/2024,1,364.54
11028,282,12,8/4/2023,5,1001.65
11029,768,32,12/14/2022,10,4554.1
11030,1022,52,6/8/2023,9,3275.82
11031,608,93,10/8/2024,9,389.7
11032,414,11,6/28/2024,7,1887.9
11033,311,53,1/4/2024,5,1916
11034,770,46,10/22/2023,6,1967.22
11035,419,57,12/29/2023,4,129.6
11036,1315,53,1/26/2023,9,3448.8
11037,78,45,6/15/2023,7,1669.22
11038,488,18,12/18/2022,9,2452.14
11039,1892,66,12/1/2023,5,613.55
11040,1486,22,7/23/2024,6,1838.64
11041,1225,18,10/21/2023,2,544.92
11042,1938,91,7/7/2023,3,232.11
11043,909,97,3/13/2024,7,277.34
11044,1514,50,5/10/2023,6,1430.04
11045,1797,14,7/12/2024,3,515.49
11046,674,73,7/2/2024,8,1995.36
11047,275,84,4/9/2024,7,3353.35
11048,570,42,5/31/2024,7,890.89
11049,651,85,9/25/2023,8,2133.84
11050,1319,35,11/5/2023,4,1493.28
11051,1612,91,8/14/2024,2,154.74
11052,1558,73,12/16/2023,6,1496.52
11053,82,86,6/1/2023,6,2526.84
11054,1067,4,3/19/2024,3,361.26
11055,1622,17,3/12/2023,6,1150.98
11056,850,73,5/25/2023,5,1247.1
11057,1328,40,6/24/2023,2,709.7
11058,1665,72,8/30/2023,8,3072.4
11059,591,34,1/26/2024,9,927.99
11060,1538,75,8/21/2024,4,1489.6
11061,49,100,1/18/2024,3,1371.75
11062,470,38,11/11/2023,2,916.16
11063,1735,25,2/9/2024,2,808.56
11064,1501,86,9/27/2023,3,1263.42
11065,679,96,11/30/2023,7,1634.08
11066,702,33,1/24/2023,9,1024.11
11067,497,95,10/16/2023,2,234.34
11068,422,41,5/23/2024,9,1839.15
11069,1105,59,8/7/2024,7,2612.47
11070,111,62,6/12/2023,9,2665.62
11071,1857,53,11/21/2023,6,2299.2
11072,1880,51,2/7/2024,1,403.38
11073,1362,10,6/7/2023,7,1498.63
11074,509,93,5/4/2024,4,173.2
11075,1642,31,9/11/2023,5,792.8
11076,1408,70,2/13/2023,6,2833.8
11077,1426,69,10/8/2024,9,2518.29
11078,1474,56,7/20/2024,6,979.98
11079,456,44,1/2/2023,7,1040.9
11080,1246,81,4/6/2024,10,1001.8
11081,1788,44,3/18/2023,8,1189.6
11082,782,3,3/26/2024,8,1024.56
11083,1068,100,10/31/2023,2,914.5
11084,659,95,12/8/2022,1,117.17
11085,376,5,9/12/2024,5,2151
11086,906,91,11/17/2024,6,464.22
11087,1290,75,6/14/2023,7,2606.8
11088,13,12,6/4/2024,9,1802.97
11089,133,90,6/2/2024,9,118.17
11090,1782,48,9/11/2023,3,558.69
11091,1007,77,3/9/2023,7,2583.42
11092,144,45,1/23/2023,4,953.84
11093,1954,93,4/24/2023,5,216.5
11094,395,52,11/21/2023,3,1091.94
11095,107,96,7/17/2024,5,1167.2
11096,1300,57,9/2/2023,3,97.2
11097,290,66,5/28/2024,4,490.84
11098,1922,25,10/2/2023,6,2425.68
11099,419,19,11/23/2024,10,4164.1
11100,258,27,2/20/2023,3,1017.03
11101,188,73,11/8/2024,9,2244.78
11102,356,90,5/10/2024,9,118.17
11103,1214,84,3/12/2024,8,3832.4
11104,1125,95,4/22/2024,1,117.17
11105,1703,98,6/23/2024,1,322.49
11106,1629,47,9/12/2023,6,966.78
11107,1909,97,1/17/2024,3,118.86
11108,419,76,4/14/2024,6,1414.86
11109,484,97,8/22/2023,2,79.24
11110,1040,25,10/28/2023,4,1617.12
11111,161,50,11/4/2023,7,1668.38
11112,873,2,9/15/2023,3,820.74
11113,1485,15,6/26/2023,8,389.92
11114,957,75,1/13/2024,3,1117.2
11115,638,100,9/2/2023,6,2743.5
11116,337,37,9/25/2024,9,3416.58
11117,1478,12,8/27/2024,7,1402.31
11118,405,20,8/22/2023,2,70.5
11119,502,82,8/22/2024,9,4012.11
11120,869,59,11/18/2023,3,1119.63
11121,362,4,6/25/2023,2,240.84
11122,1241,54,2/4/2024,2,333.82
11123,510,50,9/29/2024,5,1191.7
11124,621,14,10/30/2024,1,171.83
11125,585,72,4/26/2024,9,3456.45
11126,1181,100,8/4/2024,5,2286.25
11127,919,42,1/27/2024,9,1145.43
11128,1982,86,6/15/2024,8,3369.12
11129,1302,30,11/30/2024,5,2272.25
11130,413,53,10/25/2024,3,1149.6
11131,557,5,8/12/2023,7,3011.4
11132,1767,91,11/9/2024,2,154.74
11133,1601,68,10/30/2023,6,782.46
11134,986,64,4/12/2023,5,773.2
11135,164,69,7/19/2024,8,2238.48
11136,1948,6,5/31/2024,2,161.46
11137,1992,57,7/7/2024,3,97.2
11138,737,18,6/8/2024,2,544.92
11139,816,1,3/1/2024,7,700.7
11140,774,86,10/11/2024,3,1263.42
11141,344,18,6/15/2023,8,2179.68
11142,965,4,6/6/2024,6,722.52
11143,904,29,4/19/2023,8,898.88
11144,866,82,7/13/2024,4,1783.16
11145,1035,92,2/4/2024,4,1276.16
11146,1249,28,7/2/2024,3,349.02
11147,1506,71,1/27/2023,1,175.41
11148,888,71,10/8/2024,1,175.41
11149,1558,13,3/10/2024,7,944.65
11150,320,9,7/10/2023,2,424.42
11151,1679,21,8/13/2024,2,389.62
11152,1954,2,10/5/2023,10,2735.8
11153,1626,98,2/7/2024,4,1289.96
11154,988,74,9/4/2023,7,2551.78
11155,41,80,3/10/2023,9,2500.29
11156,1561,55,4/12/2023,10,1095.3
11157,782,51,7/29/2023,6,2420.28
11158,876,62,3/15/2023,3,888.54
11159,1750,55,8/17/2024,10,1095.3
11160,171,29,9/26/2023,8,898.88
11161,1555,57,3/15/2023,5,162
11162,1857,21,10/11/2023,9,1753.29
11163,1888,3,9/26/2023,1,128.07
11164,615,26,4/5/2024,3,893.76
11165,1219,83,5/26/2023,4,1981.04
11166,1101,57,4/19/2023,4,129.6
11167,313,29,5/9/2023,6,674.16
11168,1133,38,7/22/2023,3,1374.24
11169,1489,100,7/13/2023,4,1829
11170,360,33,2/28/2024,6,682.74
11171,527,65,11/2/2023,9,955.17
11172,780,29,2/5/2024,5,561.8
11173,950,49,12/22/2023,6,2655.48
11174,627,47,3/1/2024,10,1611.3
11175,929,54,2/10/2024,7,1168.37
11176,581,62,12/5/2023,4,1184.72
11177,769,1,8/24/2023,9,900.9
11178,1152,59,5/13/2023,4,1492.84
11179,1242,82,8/30/2024,9,4012.11
11180,985,13,7/21/2024,5,674.75
11181,148,75,3/12/2023,7,2606.8
11182,683,81,8/9/2024,1,100.18
11183,280,90,4/10/2023,8,105.04
11184,1465,1,4/29/2024,5,500.5
11185,962,45,2/18/2024,10,2384.6
11186,401,52,3/3/2023,2,727.96
11187,317,85,12/23/2022,7,1867.11
11188,1877,42,3/26/2024,10,1272.7
11189,389,63,12/21/2022,9,3265.29
11190,9,37,6/17/2024,2,759.24
11191,27,25,1/24/2023,6,2425.68
11192,1765,76,3/21/2024,6,1414.86
11193,1026,53,12/7/2023,6,2299.2
11194,1496,63,6/17/2024,7,2539.67
11195,1486,62,7/21/2023,2,592.36
11196,767,5,7/12/2023,4,1720.8
11197,1007,41,5/9/2023,10,2043.5
11198,829,34,10/31/2024,7,721.77
11199,1896,51,9/9/2023,1,403.38
11200,852,58,5/7/2024,5,2167
11201,1926,26,5/15/2024,8,2383.36
11202,809,77,3/18/2024,6,2214.36
11203,1988,32,3/24/2023,2,910.82
11204,1521,10,12/27/2023,1,214.09
11205,765,51,8/22/2024,5,2016.9
11206,787,33,11/22/2024,3,341.37
11207,1003,93,5/16/2024,5,216.5
11208,631,77,5/31/2024,3,1107.18
11209,1313,1,10/5/2024,6,600.6
11210,1205,76,9/9/2023,9,2122.29
11211,146,96,5/24/2023,5,1167.2
11212,838,44,6/30/2024,7,1040.9
11213,1813,35,12/28/2023,6,2239.92
11214,80,55,6/30/2023,9,985.77
11215,1888,71,10/10/2023,10,1754.1
11216,255,84,1/11/2024,10,4790.5
11217,789,69,7/4/2024,4,1119.24
11218,1910,64,2/26/2023,4,618.56
11219,1159,96,9/2/2023,4,933.76
11220,333,31,4/6/2023,6,951.36
11221,398,92,10/6/2023,8,2552.32
11222,1563,85,9/12/2023,2,533.46
11223,894,7,10/24/2024,8,1895.04
11224,1961,97,9/23/2024,7,277.34
11225,523,46,1/5/2023,9,2950.83
11226,1580,67,10/16/2023,6,1735.2
11227,1871,65,4/27/2024,4,424.52
11228,1540,55,6/9/2024,9,985.77
11229,1480,69,9/25/2024,5,1399.05
11230,714,16,12/23/2022,10,2304
11231,1044,8,2/27/2023,10,382.4
11232,1453,21,2/26/2023,5,974.05
11233,1001,43,8/10/2024,1,167.59
11234,1301,28,5/31/2024,9,1047.06
11235,1411,13,1/30/2023,5,674.75
11236,755,18,12/13/2022,8,2179.68
11237,1427,76,9/9/2023,8,1886.48
11238,119,23,4/17/2023,3,88.14
11239,1334,55,4/29/2024,8,876.24
11240,790,54,8/14/2023,10,1669.1
11241,1898,17,12/26/2023,8,1534.64
11242,869,41,1/5/2023,3,613.05
11243,1507,35,11/14/2024,9,3359.88
11244,506,64,5/2/2024,1,154.64
11245,497,100,11/3/2023,10,4572.5
11246,979,66,5/9/2024,3,368.13
11247,71,7,2/18/2024,8,1895.04
11248,1888,88,9/6/2024,8,3286.56
11249,1666,5,6/4/2023,2,860.4
11250,741,73,3/29/2023,5,1247.1
11251,1293,42,5/27/2023,1,127.27
11252,1448,67,4/3/2024,1,289.2
11253,1386,7,8/10/2024,5,1184.4
11254,58,40,8/23/2024,7,2483.95
11255,1429,2,9/20/2024,5,1367.9
11256,1364,12,9/13/2024,1,200.33
11257,1322,100,7/31/2023,9,4115.25
11258,303,38,1/13/2023,8,3664.64
11259,536,50,3/20/2023,10,2383.4
11260,1240,16,7/1/2023,9,2073.6
11261,933,41,2/5/2024,2,408.7
11262,1934,78,9/14/2024,8,1460.56
11263,1395,60,6/14/2024,4,71.8
11264,302,99,1/1/2023,7,3273.27
11265,521,94,4/9/2024,2,168
11266,507,2,12/2/2023,9,2462.22
11267,1234,6,4/12/2023,9,726.57
11268,1185,4,7/5/2023,6,722.52
11269,1950,10,5/31/2024,8,1712.72
11270,1358,75,1/2/2023,6,2234.4
11271,1724,86,9/29/2023,3,1263.42
11272,331,8,1/5/2024,5,191.2
11273,26,5,3/8/2023,6,2581.2
11274,240,58,3/27/2023,3,1300.2
11275,1579,27,10/30/2024,2,678.02
11276,190,67,2/3/2024,7,2024.4
11277,1320,65,2/28/2023,5,530.65
11278,1458,41,2/1/2024,3,613.05
11279,1878,33,1/3/2023,1,113.79
11280,788,51,8/26/2023,2,806.76
11281,815,57,12/16/2022,2,64.8
11282,1447,98,4/16/2024,9,2902.41
11283,1201,91,5/21/2023,1,77.37
11284,1996,30,3/7/2024,9,4090.05
11285,1846,81,11/13/2023,3,300.54
11286,165,40,7/3/2023,10,3548.5
11287,1062,94,3/21/2024,6,504
11288,1864,64,6/13/2024,5,773.2
11289,387,37,2/24/2024,9,3416.58
11290,1795,32,8/21/2023,6,2732.46
11291,867,52,7/16/2023,3,1091.94
11292,340,97,3/16/2024,2,79.24
11293,1700,74,9/3/2023,2,729.08
11294,875,30,11/15/2023,3,1363.35
11295,518,74,1/23/2023,2,729.08
11296,1417,82,10/16/2024,6,2674.74
11297,619,5,10/28/2024,10,4302
11298,1026,71,6/28/2023,5,877.05
11299,1982,78,2/16/2023,7,1277.99
11300,1092,36,6/24/2024,4,1503.88
11301,1349,14,4/24/2023,4,687.32
11302,1816,27,5/25/2023,4,1356.04
11303,784,14,3/3/2024,9,1546.47
11304,1201,74,12/1/2023,2,729.08
11305,631,68,10/25/2023,8,1043.28
11306,1504,41,4/14/2024,10,2043.5
11307,843,74,2/11/2024,9,3280.86
11308,1542,49,11/24/2023,5,2212.9
11309,1795,64,7/9/2023,3,463.92
11310,1894,9,12/8/2023,8,1697.68
11311,1491,68,9/24/2024,7,912.87
11312,1781,29,6/7/2023,10,1123.6
11313,183,19,3/13/2024,1,416.41
11314,224,14,3/4/2024,2,343.66
11315,1303,26,7/9/2024,8,2383.36
11316,1173,2,6/16/2023,8,2188.64
11317,1591,45,5/6/2023,1,238.46
11318,1634,38,11/21/2023,7,3206.56
11319,706,17,12/14/2023,10,1918.3
11320,1668,85,9/6/2023,1,266.73
11321,293,70,5/28/2023,6,2833.8
11322,551,82,12/9/2023,4,1783.16
11323,1534,33,5/20/2023,4,455.16
11324,430,84,10/13/2024,8,3832.4
11325,1905,91,12/31/2022,1,77.37
11326,1533,23,8/21/2024,2,58.76
11327,816,46,6/24/2024,10,3278.7
11328,1432,81,7/24/2023,4,400.72
11329,631,9,4/15/2024,7,1485.47
11330,14,14,9/28/2024,4,687.32
11331,345,12,3/25/2024,10,2003.3
11332,1672,75,1/18/2023,10,3724
11333,1008,84,10/18/2023,9,4311.45
11334,4,6,10/27/2024,7,565.11
11335,199,26,4/20/2024,6,1787.52
11336,144,97,9/7/2024,2,79.24
11337,1585,46,8/3/2024,5,1639.35
11338,1427,77,1/9/2023,4,1476.24
11339,856,39,8/31/2024,7,2456.02
11340,1076,96,3/19/2023,5,1167.2
11341,854,2,2/26/2024,7,1915.06
11342,1341,74,2/9/2024,3,1093.62
11343,591,38,11/23/2023,10,4580.8
11344,1502,22,5/5/2023,7,2145.08
11345,883,85,8/24/2024,10,2667.3
11346,350,74,6/30/2023,1,364.54
11347,362,37,11/12/2023,6,2277.72
11348,768,9,5/10/2024,5,1061.05
11349,382,24,1/10/2023,6,273.96
11350,1442,41,1/22/2024,3,613.05
11351,276,73,10/18/2024,2,498.84
11352,406,58,2/22/2023,10,4334
11353,997,80,12/2/2024,1,277.81
11354,373,80,10/24/2023,10,2778.1
11355,1030,95,12/7/2023,3,351.51
11356,1943,76,5/6/2023,7,1650.67
11357,226,5,9/18/2023,8,3441.6
11358,923,94,5/8/2024,2,168
11359,1162,88,12/4/2024,3,1232.46
11360,1668,30,6/27/2024,6,2726.7
11361,436,98,3/20/2023,9,2902.41
11362,381,99,5/14/2024,5,2338.05
11363,412,18,2/11/2024,1,272.46
11364,121,32,10/11/2024,5,2277.05
11365,1536,72,9/11/2023,8,3072.4
11366,375,70,2/1/2024,7,3306.1
11367,1658,91,2/4/2024,1,77.37
11368,1555,58,3/30/2023,9,3900.6
11369,393,87,10/4/2023,4,185.68
11370,532,54,12/12/2022,1,166.91
11371,1848,60,5/21/2024,8,143.6
11372,1786,50,7/11/2024,4,953.36
11373,838,56,11/8/2024,6,979.98
11374,903,5,6/10/2024,5,2151
11375,1284,81,8/13/2024,7,701.26
11376,1870,50,1/12/2023,1,238.34
11377,1279,22,6/9/2024,1,306.44
11378,224,94,7/17/2024,8,672
11379,1779,68,12/18/2022,10,1304.1
11380,1304,74,12/5/2023,8,2916.32
11381,341,41,4/12/2023,5,1021.75
11382,164,10,4/22/2024,1,214.09
11383,601,26,12/1/2023,8,2383.36
11384,176,100,6/30/2024,7,3200.75
11385,774,40,1/9/2023,9,3193.65
11386,256,3,12/30/2023,6,768.42
11387,567,83,6/1/2023,7,3466.82
11388,132,28,1/28/2023,5,581.7
11389,701,73,3/3/2024,5,1247.1
11390,61,79,8/16/2024,10,785.8
11391,1200,61,3/3/2024,3,843.36
11392,481,71,11/14/2024,6,1052.46
11393,979,28,5/11/2023,6,698.04
11394,994,69,4/11/2023,10,2798.1
11395,1378,60,12/3/2023,4,71.8
11396,1558,37,4/28/2023,4,1518.48
11397,207,38,12/3/2024,5,2290.4
11398,20,86,10/27/2023,9,3790.26
11399,126,90,10/1/2023,9,118.17
11400,545,84,5/26/2024,7,3353.35
11401,1540,25,2/7/2023,10,4042.8
11402,1957,3,2/15/2023,6,768.42
11403,15,68,3/21/2023,5,652.05
11404,1363,13,1/11/2023,7,944.65
11405,1193,66,12/10/2022,9,1104.39
11406,1617,26,5/4/2023,1,297.92
11407,86,53,2/26/2024,1,383.2
11408,199,31,11/13/2023,3,475.68
11409,433,21,11/4/2024,3,584.43
11410,1070,89,10/17/2023,1,33.77
11411,1622,97,10/16/2024,10,396.2
11412,15,73,9/18/2024,8,1995.36
11413,770,86,6/28/2023,7,2947.98
11414,1235,27,2/10/2023,5,1695.05
11415,1066,82,12/18/2022,7,3120.53
11416,1971,80,1/29/2023,6,1666.86
11417,1560,88,12/15/2023,4,1643.28
11418,545,58,1/21/2024,2,866.8
11419,1909,91,6/6/2024,8,618.96
11420,996,2,10/31/2024,6,1641.48
11421,970,24,6/20/2023,10,456.6
11422,1551,50,1/15/2024,6,1430.04
11423,691,97,4/30/2023,10,396.2
11424,1238,49,3/9/2024,7,3098.06
11425,880,32,9/12/2023,3,1366.23
11426,690,66,4/26/2024,8,981.68
11427,760,22,4/8/2024,5,1532.2
11428,1397,1,6/27/2024,3,300.3
11429,1824,61,3/8/2023,4,1124.48
11430,703,16,4/4/2023,4,921.6
11431,646,45,12/13/2022,5,1192.3
11432,1673,40,9/6/2024,2,709.7
11433,491,72,10/29/2023,3,1152.15
11434,1928,11,5/30/2024,9,2427.3
11435,740,71,9/23/2023,4,701.64
11436,1363,42,9/19/2024,5,636.35
11437,817,16,9/6/2023,4,921.6
11438,776,29,10/5/2023,8,898.88
11439,1251,29,12/22/2023,1,112.36
11440,118,14,6/5/2023,4,687.32
11441,1998,10,8/2/2023,8,1712.72
11442,730,61,2/18/2024,6,1686.72
11443,1789,66,11/8/2023,3,368.13
11444,677,54,11/10/2024,7,1168.37
11445,1652,8,1/21/2023,10,382.4
11446,206,44,12/13/2023,7,1040.9
11447,7,57,3/23/2023,9,291.6
11448,936,58,1/25/2024,6,2600.4
11449,1783,52,7/7/2024,8,2911.84
11450,1431,58,1/2/2024,6,2600.4
11451,823,64,3/9/2024,4,618.56
11452,1486,10,5/4/2024,10,2140.9
11453,1711,76,5/8/2023,2,471.62
11454,1819,18,1/9/2024,7,1907.22
11455,1895,91,12/16/2023,10,773.7
11456,285,86,12/8/2022,2,842.28
11457,53,72,4/5/2023,4,1536.2
11458,1233,71,1/23/2023,10,1754.1
11459,252,78,2/7/2023,5,912.85
11460,1780,18,5/5/2024,7,1907.22
11461,1087,98,12/24/2023,9,2902.41
11462,573,5,4/20/2024,10,4302
11463,1948,30,4/3/2023,4,1817.8
11464,1433,8,10/26/2024,4,152.96
11465,1539,20,6/19/2024,3,105.75
11466,1670,68,1/21/2023,8,1043.28
11467,510,57,3/1/2023,7,226.8
11468,755,41,4/29/2024,7,1430.45
11469,926,57,6/3/2023,2,64.8
11470,1267,35,12/13/2022,7,2613.24
11471,1406,5,2/10/2023,4,1720.8
11472,1350,46,10/21/2023,10,3278.7
11473,1782,65,10/6/2023,9,955.17
11474,974,80,5/20/2024,5,1389.05
11475,1055,97,11/9/2024,9,356.58
11476,847,24,7/20/2024,2,91.32
11477,1353,31,7/31/2024,2,317.12
11478,385,87,4/26/2023,8,371.36
11479,7,2,1/4/2024,3,820.74
11480,1307,27,6/17/2023,3,1017.03
11481,1962,54,10/14/2023,6,1001.46
11482,1930,2,11/12/2024,2,547.16
11483,1665,49,1/18/2023,3,1327.74
11484,660,57,10/1/2024,6,194.4
11485,35,63,1/21/2023,8,2902.48
11486,1298,68,8/11/2024,5,652.05
11487,738,62,4/26/2024,9,2665.62
11488,1789,15,10/29/2023,2,97.48
11489,94,77,12/7/2022,6,2214.36
11490,1986,83,2/27/2023,4,1981.04
11491,1654,22,6/19/2024,3,919.32
11492,1507,35,5/11/2024,5,1866.6
11493,667,98,7/15/2024,7,2257.43
11494,1389,77,9/15/2023,1,369.06
11495,910,61,4/11/2023,7,1967.84
11496,479,85,12/24/2022,4,1066.92
11497,1243,23,2/3/2024,10,293.8
11498,993,49,12/27/2023,9,3983.22
11499,820,42,7/28/2023,2,254.54
11500,1514,44,11/10/2023,9,1338.3
11501,1255,97,5/8/2024,1,39.62
11502,1627,60,9/30/2023,9,161.55
11503,167,9,10/23/2023,6,1273.26
11504,714,25,8/2/2024,6,2425.68
11505,877,52,9/21/2024,5,1819.9
11506,1924,37,4/11/2023,3,1138.86
11507,1908,74,2/12/2024,1,364.54
11508,1929,54,11/4/2023,7,1168.37
11509,1907,62,11/1/2023,1,296.18
11510,976,34,8/23/2024,10,1031.1
11511,1349,90,12/14/2022,10,131.3
11512,1756,47,4/13/2024,4,644.52
11513,1433,13,11/5/2024,10,1349.5
11514,1854,89,1/16/2024,7,236.39
11515,206,96,8/8/2023,1,233.44
11516,1504,40,3/1/2024,1,354.85
11517,789,41,6/23/2023,8,1634.8
11518,602,30,5/14/2023,9,4090.05
11519,1244,58,11/27/2024,10,4334
11520,400,46,8/5/2024,5,1639.35
11521,1459,98,7/17/2024,10,3224.9
11522,294,23,8/25/2024,4,117.52
11523,1782,46,5/4/2023,6,1967.22
11524,1066,57,12/22/2023,1,32.4
11525,1795,93,5/15/2023,7,303.1
11526,1172,39,7/5/2023,2,701.72
11527,1608,39,4/2/2023,8,2806.88
11528,1755,87,7/4/2024,8,371.36
11529,1468,67,6/29/2023,3,867.6
11530,1034,69,7/24/2024,4,1119.24
11531,66,19,8/12/2024,9,3747.69
11532,262,42,11/23/2024,3,381.81
11533,1020,18,9/27/2023,1,272.46
